massa,raggio
3.309e+30,31927.6
3.3093e+30,31926.7
3.3096e+30,31925.7
3.30989e+30,31924.8
3.31019e+30,31923.8
3.31049e+30,31922.8
3.31079e+30,31921.9
3.31109e+30,31920.9
3.31139e+30,31920
3.31168e+30,31919
3.31198e+30,31918
3.31228e+30,31917.1
3.31258e+30,31916.1
3.31288e+30,31915.2
3.31318e+30,31914.2
3.31348e+30,31913.3
3.31377e+30,31912.3
3.31407e+30,31911.3
3.31437e+30,31910.4
3.31467e+30,31909.4
3.31497e+30,31908.5
3.31527e+30,31907.5
3.31556e+30,31906.6
3.31586e+30,31905.6
3.31616e+30,31904.6
3.31646e+30,31903.7
3.31676e+30,31902.7
3.31706e+30,31901.8
3.31735e+30,31900.8
3.31765e+30,31899.9
3.31795e+30,31898.9
3.31825e+30,31897.9
3.31855e+30,31897
3.31885e+30,31896
3.31914e+30,31895.1
3.31944e+30,31894.1
3.31974e+30,31893.2
3.32004e+30,31892.2
3.32034e+30,31891.3
3.32064e+30,31890.3
3.32093e+30,31889.3
3.32123e+30,31888.4
3.32153e+30,31887.4
3.32183e+30,31886.5
3.32213e+30,31885.5
3.32243e+30,31884.6
3.32272e+30,31883.6
3.32302e+30,31882.7
3.32332e+30,31881.7
3.32362e+30,31880.8
3.32392e+30,31879.8
3.32422e+30,31878.8
3.32451e+30,31877.9
3.32481e+30,31876.9
3.32511e+30,31876
3.32541e+30,31875
3.32571e+30,31874.1
3.32601e+30,31873.1
3.3263e+30,31872.2
3.3266e+30,31871.2
3.3269e+30,31870.3
3.3272e+30,31869.3
3.3275e+30,31868.4
3.3278e+30,31867.4
3.32809e+30,31866.5
3.32839e+30,31865.5
3.32869e+30,31864.6
3.32899e+30,31863.6
3.32929e+30,31862.6
3.32959e+30,31861.7
3.32988e+30,31860.7
3.33018e+30,31859.8
3.33048e+30,31858.8
3.33078e+30,31857.9
3.33108e+30,31856.9
3.33138e+30,31856
3.33167e+30,31855
3.33197e+30,31854.1
3.33227e+30,31853.1
3.33257e+30,31852.2
3.33287e+30,31851.2
3.33317e+30,31850.3
3.33346e+30,31849.3
3.33376e+30,31848.4
3.33406e+30,31847.4
3.33436e+30,31846.5
3.33466e+30,31845.5
3.33496e+30,31844.6
3.33525e+30,31843.6
3.33555e+30,31842.7
3.33585e+30,31841.7
3.33615e+30,31840.8
3.33645e+30,31839.8
3.33675e+30,31838.9
3.33704e+30,31837.9
3.33734e+30,31837
3.33764e+30,31836
3.33794e+30,31835.1
3.33824e+30,31834.1
3.33854e+30,31833.2
3.33883e+30,31832.3
3.33913e+30,31831.3
3.33943e+30,31830.4
3.33973e+30,31829.4
3.34003e+30,31828.5
3.34033e+30,31827.5
3.34062e+30,31826.6
3.34092e+30,31825.6
3.34122e+30,31824.7
3.34152e+30,31823.7
3.34182e+30,31822.8
3.34212e+30,31821.8
3.34242e+30,31820.9
3.34271e+30,31819.9
3.34301e+30,31819
3.34331e+30,31818
3.34361e+30,31817.1
3.34391e+30,31816.1
3.34421e+30,31815.2
3.3445e+30,31814.3
3.3448e+30,31813.3
3.3451e+30,31812.4
3.3454e+30,31811.4
3.3457e+30,31810.5
3.346e+30,31809.5
3.34629e+30,31808.6
3.34659e+30,31807.6
3.34689e+30,31806.7
3.34719e+30,31805.7
3.34749e+30,31804.8
3.34779e+30,31803.9
3.34808e+30,31802.9
3.34838e+30,31802
3.34868e+30,31801
3.34898e+30,31800.1
3.34928e+30,31799.1
3.34958e+30,31798.2
3.34987e+30,31797.2
3.35017e+30,31796.3
3.35047e+30,31795.4
3.35077e+30,31794.4
3.35107e+30,31793.5
3.35137e+30,31792.5
3.35166e+30,31791.6
3.35196e+30,31790.6
3.35226e+30,31789.7
3.35256e+30,31788.8
3.35286e+30,31787.8
3.35316e+30,31786.9
3.35345e+30,31785.9
3.35375e+30,31785
3.35405e+30,31784
3.35435e+30,31783.1
3.35465e+30,31782.2
3.35495e+30,31781.2
3.35524e+30,31780.3
3.35554e+30,31779.3
3.35584e+30,31778.4
3.35614e+30,31777.4
3.35644e+30,31776.5
3.35674e+30,31775.6
3.35703e+30,31774.6
3.35733e+30,31773.7
3.35763e+30,31772.7
3.35793e+30,31771.8
3.35823e+30,31770.9
3.35853e+30,31769.9
3.35882e+30,31769
3.35912e+30,31768
3.35942e+30,31767.1
3.35972e+30,31766.2
3.36002e+30,31765.2
3.36032e+30,31764.3
3.36061e+30,31763.3
3.36091e+30,31762.4
3.36121e+30,31761.5
3.36151e+30,31760.5
3.36181e+30,31759.6
3.36211e+30,31758.6
3.3624e+30,31757.7
3.3627e+30,31756.8
3.363e+30,31755.8
3.3633e+30,31754.9
3.3636e+30,31753.9
3.3639e+30,31753
3.36419e+30,31752.1
3.36449e+30,31751.1
3.36479e+30,31750.2
3.36509e+30,31749.2
3.36539e+30,31748.3
3.36569e+30,31747.4
3.36598e+30,31746.4
3.36628e+30,31745.5
3.36658e+30,31744.6
3.36688e+30,31743.6
3.36718e+30,31742.7
3.36748e+30,31741.7
3.36777e+30,31740.8
3.36807e+30,31739.9
3.36837e+30,31738.9
3.36867e+30,31738
3.36897e+30,31737.1
3.36927e+30,31736.1
3.36956e+30,31735.2
3.36986e+30,31734.2
3.37016e+30,31733.3
3.37046e+30,31732.4
3.37076e+30,31731.4
3.37106e+30,31730.5
3.37135e+30,31729.6
3.37165e+30,31728.6
3.37195e+30,31727.7
3.37225e+30,31726.8
3.37255e+30,31725.8
3.37285e+30,31724.9
3.37315e+30,31724
3.37344e+30,31723
3.37374e+30,31722.1
3.37404e+30,31721.1
3.37434e+30,31720.2
3.37464e+30,31719.3
3.37494e+30,31718.3
3.37523e+30,31717.4
3.37553e+30,31716.5
3.37583e+30,31715.5
3.37613e+30,31714.6
3.37643e+30,31713.7
3.37673e+30,31712.7
3.37702e+30,31711.8
3.37732e+30,31710.9
3.37762e+30,31709.9
3.37792e+30,31709
3.37822e+30,31708.1
3.37852e+30,31707.1
3.37881e+30,31706.2
3.37911e+30,31705.3
3.37941e+30,31704.3
3.37971e+30,31703.4
3.38001e+30,31702.5
3.38031e+30,31701.5
3.3806e+30,31700.6
3.3809e+30,31699.7
3.3812e+30,31698.7
3.3815e+30,31697.8
3.3818e+30,31696.9
3.3821e+30,31695.9
3.38239e+30,31695
3.38269e+30,31694.1
3.38299e+30,31693.1
3.38329e+30,31692.2
3.38359e+30,31691.3
3.38389e+30,31690.4
3.38418e+30,31689.4
3.38448e+30,31688.5
3.38478e+30,31687.6
3.38508e+30,31686.6
3.38538e+30,31685.7
3.38568e+30,31684.8
3.38597e+30,31683.8
3.38627e+30,31682.9
3.38657e+30,31682
3.38687e+30,31681
3.38717e+30,31680.1
3.38747e+30,31679.2
3.38776e+30,31678.3
3.38806e+30,31677.3
3.38836e+30,31676.4
3.38866e+30,31675.5
3.38896e+30,31674.5
3.38926e+30,31673.6
3.38955e+30,31672.7
3.38985e+30,31671.7
3.39015e+30,31670.8
3.39045e+30,31669.9
3.39075e+30,31669
3.39105e+30,31668
3.39134e+30,31667.1
3.39164e+30,31666.2
3.39194e+30,31665.2
3.39224e+30,31664.3
3.39254e+30,31663.4
3.39284e+30,31662.5
3.39313e+30,31661.5
3.39343e+30,31660.6
3.39373e+30,31659.7
3.39403e+30,31658.8
3.39433e+30,31657.8
3.39463e+30,31656.9
3.39492e+30,31656
3.39522e+30,31655
3.39552e+30,31654.1
3.39582e+30,31653.2
3.39612e+30,31652.3
3.39642e+30,31651.3
3.39671e+30,31650.4
3.39701e+30,31649.5
3.39731e+30,31648.6
3.39761e+30,31647.6
3.39791e+30,31646.7
3.39821e+30,31645.8
3.3985e+30,31644.8
3.3988e+30,31643.9
3.3991e+30,31643
3.3994e+30,31642.1
3.3997e+30,31641.1
3.4e+30,31640.2
3.40029e+30,31639.3
3.40059e+30,31638.4
3.40089e+30,31637.4
3.40119e+30,31636.5
3.40149e+30,31635.6
3.40179e+30,31634.7
3.40209e+30,31633.7
3.40238e+30,31632.8
3.40268e+30,31631.9
3.40298e+30,31631
3.40328e+30,31630
3.40358e+30,31629.1
3.40388e+30,31628.2
3.40417e+30,31627.3
3.40447e+30,31626.3
3.40477e+30,31625.4
3.40507e+30,31624.5
3.40537e+30,31623.6
3.40567e+30,31622.7
3.40596e+30,31621.7
3.40626e+30,31620.8
3.40656e+30,31619.9
3.40686e+30,31619
3.40716e+30,31618
3.40746e+30,31617.1
3.40775e+30,31616.2
3.40805e+30,31615.3
3.40835e+30,31614.3
3.40865e+30,31613.4
3.40895e+30,31612.5
3.40925e+30,31611.6
3.40954e+30,31610.7
3.40984e+30,31609.7
3.41014e+30,31608.8
3.41044e+30,31607.9
3.41074e+30,31607
3.41104e+30,31606.1
3.41133e+30,31605.1
3.41163e+30,31604.2
3.41193e+30,31603.3
3.41223e+30,31602.4
3.41253e+30,31601.4
3.41283e+30,31600.5
3.41312e+30,31599.6
3.41342e+30,31598.7
3.41372e+30,31597.8
3.41402e+30,31596.8
3.41432e+30,31595.9
3.41462e+30,31595
3.41491e+30,31594.1
3.41521e+30,31593.2
3.41551e+30,31592.2
3.41581e+30,31591.3
3.41611e+30,31590.4
3.41641e+30,31589.5
3.4167e+30,31588.6
3.417e+30,31587.6
3.4173e+30,31586.7
3.4176e+30,31585.8
3.4179e+30,31584.9
3.4182e+30,31584
3.41849e+30,31583
3.41879e+30,31582.1
3.41909e+30,31581.2
3.41939e+30,31580.3
3.41969e+30,31579.4
3.41999e+30,31578.5
3.42028e+30,31577.5
3.42058e+30,31576.6
3.42088e+30,31575.7
3.42118e+30,31574.8
3.42148e+30,31573.9
3.42178e+30,31572.9
3.42207e+30,31572
3.42237e+30,31571.1
3.42267e+30,31570.2
3.42297e+30,31569.3
3.42327e+30,31568.4
3.42357e+30,31567.4
3.42386e+30,31566.5
3.42416e+30,31565.6
3.42446e+30,31564.7
3.42476e+30,31563.8
3.42506e+30,31562.9
3.42536e+30,31561.9
3.42565e+30,31561
3.42595e+30,31560.1
3.42625e+30,31559.2
3.42655e+30,31558.3
3.42685e+30,31557.4
3.42715e+30,31556.4
3.42744e+30,31555.5
3.42774e+30,31554.6
3.42804e+30,31553.7
3.42834e+30,31552.8
3.42864e+30,31551.9
3.42894e+30,31551
3.42923e+30,31550
3.42953e+30,31549.1
3.42983e+30,31548.2
3.43013e+30,31547.3
3.43043e+30,31546.4
3.43073e+30,31545.5
3.43102e+30,31544.6
3.43132e+30,31543.6
3.43162e+30,31542.7
3.43192e+30,31541.8
3.43222e+30,31540.9
3.43252e+30,31540
3.43282e+30,31539.1
3.43311e+30,31538.2
3.43341e+30,31537.2
3.43371e+30,31536.3
3.43401e+30,31535.4
3.43431e+30,31534.5
3.43461e+30,31533.6
3.4349e+30,31532.7
3.4352e+30,31531.8
3.4355e+30,31530.8
3.4358e+30,31529.9
3.4361e+30,31529
3.4364e+30,31528.1
3.43669e+30,31527.2
3.43699e+30,31526.3
3.43729e+30,31525.4
3.43759e+30,31524.5
3.43789e+30,31523.5
3.43819e+30,31522.6
3.43848e+30,31521.7
3.43878e+30,31520.8
3.43908e+30,31519.9
3.43938e+30,31519
3.43968e+30,31518.1
3.43998e+30,31517.2
3.44027e+30,31516.3
3.44057e+30,31515.3
3.44087e+30,31514.4
3.44117e+30,31513.5
3.44147e+30,31512.6
3.44177e+30,31511.7
3.44206e+30,31510.8
3.44236e+30,31509.9
3.44266e+30,31509
3.44296e+30,31508.1
3.44326e+30,31507.2
3.44356e+30,31506.2
3.44385e+30,31505.3
3.44415e+30,31504.4
3.44445e+30,31503.5
3.44475e+30,31502.6
3.44505e+30,31501.7
3.44535e+30,31500.8
3.44564e+30,31499.9
3.44594e+30,31499
3.44624e+30,31498.1
3.44654e+30,31497.1
3.44684e+30,31496.2
3.44714e+30,31495.3
3.44743e+30,31494.4
3.44773e+30,31493.5
3.44803e+30,31492.6
3.44833e+30,31491.7
3.44863e+30,31490.8
3.44893e+30,31489.9
3.44922e+30,31489
3.44952e+30,31488.1
3.44982e+30,31487.2
3.45012e+30,31486.3
3.45042e+30,31485.3
3.45072e+30,31484.4
3.45101e+30,31483.5
3.45131e+30,31482.6
3.45161e+30,31481.7
3.45191e+30,31480.8
3.45221e+30,31479.9
3.45251e+30,31479
3.4528e+30,31478.1
3.4531e+30,31477.2
3.4534e+30,31476.3
3.4537e+30,31475.4
3.454e+30,31474.5
3.4543e+30,31473.6
3.45459e+30,31472.6
3.45489e+30,31471.7
3.45519e+30,31470.8
3.45549e+30,31469.9
3.45579e+30,31469
3.45609e+30,31468.1
3.45638e+30,31467.2
3.45668e+30,31466.3
3.45698e+30,31465.4
3.45728e+30,31464.5
3.45758e+30,31463.6
3.45788e+30,31462.7
3.45817e+30,31461.8
3.45847e+30,31460.9
3.45877e+30,31460
3.45907e+30,31459.1
3.45937e+30,31458.2
3.45967e+30,31457.3
3.45996e+30,31456.4
3.46026e+30,31455.5
3.46056e+30,31454.5
3.46086e+30,31453.6
3.46116e+30,31452.7
3.46146e+30,31451.8
3.46176e+30,31450.9
3.46205e+30,31450
3.46235e+30,31449.1
3.46265e+30,31448.2
3.46295e+30,31447.3
3.46325e+30,31446.4
3.46355e+30,31445.5
3.46384e+30,31444.6
3.46414e+30,31443.7
3.46444e+30,31442.8
3.46474e+30,31441.9
3.46504e+30,31441
3.46534e+30,31440.1
3.46563e+30,31439.2
3.46593e+30,31438.3
3.46623e+30,31437.4
3.46653e+30,31436.5
3.46683e+30,31435.6
3.46713e+30,31434.7
3.46742e+30,31433.8
3.46772e+30,31432.9
3.46802e+30,31432
3.46832e+30,31431.1
3.46862e+30,31430.2
3.46892e+30,31429.3
3.46921e+30,31428.4
3.46951e+30,31427.5
3.46981e+30,31426.6
3.47011e+30,31425.7
3.47041e+30,31424.8
3.47071e+30,31423.9
3.471e+30,31423
3.4713e+30,31422.1
3.4716e+30,31421.2
3.4719e+30,31420.3
3.4722e+30,31419.4
3.4725e+30,31418.5
3.47279e+30,31417.6
3.47309e+30,31416.7
3.47339e+30,31415.8
3.47369e+30,31414.9
3.47399e+30,31414
3.47429e+30,31413.1
3.47458e+30,31412.2
3.47488e+30,31411.3
3.47518e+30,31410.4
3.47548e+30,31409.5
3.47578e+30,31408.6
3.47608e+30,31407.7
3.47637e+30,31406.8
3.47667e+30,31405.9
3.47697e+30,31405
3.47727e+30,31404.1
3.47757e+30,31403.2
3.47787e+30,31402.3
3.47816e+30,31401.4
3.47846e+30,31400.5
3.47876e+30,31399.6
3.47906e+30,31398.7
3.47936e+30,31397.8
3.47966e+30,31396.9
3.47995e+30,31396
3.48025e+30,31395.1
3.48055e+30,31394.2
3.48085e+30,31393.3
3.48115e+30,31392.4
3.48145e+30,31391.5
3.48174e+30,31390.6
3.48204e+30,31389.7
3.48234e+30,31388.8
3.48264e+30,31387.9
3.48294e+30,31387
3.48324e+30,31386.1
3.48353e+30,31385.3
3.48383e+30,31384.4
3.48413e+30,31383.5
3.48443e+30,31382.6
3.48473e+30,31381.7
3.48503e+30,31380.8
3.48532e+30,31379.9
3.48562e+30,31379
3.48592e+30,31378.1
3.48622e+30,31377.2
3.48652e+30,31376.3
3.48682e+30,31375.4
3.48711e+30,31374.5
3.48741e+30,31373.6
3.48771e+30,31372.7
3.48801e+30,31371.8
3.48831e+30,31370.9
3.48861e+30,31370
3.4889e+30,31369.1
3.4892e+30,31368.2
3.4895e+30,31367.4
3.4898e+30,31366.5
3.4901e+30,31365.6
3.4904e+30,31364.7
3.49069e+30,31363.8
3.49099e+30,31362.9
3.49129e+30,31362
3.49159e+30,31361.1
3.49189e+30,31360.2
3.49219e+30,31359.3
3.49249e+30,31358.4
3.49278e+30,31357.5
3.49308e+30,31356.6
3.49338e+30,31355.7
3.49368e+30,31354.8
3.49398e+30,31354
3.49428e+30,31353.1
3.49457e+30,31352.2
3.49487e+30,31351.3
3.49517e+30,31350.4
3.49547e+30,31349.5
3.49577e+30,31348.6
3.49607e+30,31347.7
3.49636e+30,31346.8
3.49666e+30,31345.9
3.49696e+30,31345
3.49726e+30,31344.1
3.49756e+30,31343.3
3.49786e+30,31342.4
3.49815e+30,31341.5
3.49845e+30,31340.6
3.49875e+30,31339.7
3.49905e+30,31338.8
3.49935e+30,31337.9
3.49965e+30,31337
3.49994e+30,31336.1
3.50024e+30,31335.2
3.50054e+30,31334.3
3.50084e+30,31333.5
3.50114e+30,31332.6
3.50144e+30,31331.7
3.50173e+30,31330.8
3.50203e+30,31329.9
3.50233e+30,31329
3.50263e+30,31328.1
3.50293e+30,31327.2
3.50323e+30,31326.3
3.50352e+30,31325.4
3.50382e+30,31324.6
3.50412e+30,31323.7
3.50442e+30,31322.8
3.50472e+30,31321.9
3.50502e+30,31321
3.50531e+30,31320.1
3.50561e+30,31319.2
3.50591e+30,31318.3
3.50621e+30,31317.4
3.50651e+30,31316.6
3.50681e+30,31315.7
3.5071e+30,31314.8
3.5074e+30,31313.9
3.5077e+30,31313
3.508e+30,31312.1
3.5083e+30,31311.2
3.5086e+30,31310.3
3.50889e+30,31309.5
3.50919e+30,31308.6
3.50949e+30,31307.7
3.50979e+30,31306.8
3.51009e+30,31305.9
3.51039e+30,31305
3.51068e+30,31304.1
3.51098e+30,31303.2
3.51128e+30,31302.4
3.51158e+30,31301.5
3.51188e+30,31300.6
3.51218e+30,31299.7
3.51247e+30,31298.8
3.51277e+30,31297.9
3.51307e+30,31297
3.51337e+30,31296.2
3.51367e+30,31295.3
3.51397e+30,31294.4
3.51426e+30,31293.5
3.51456e+30,31292.6
3.51486e+30,31291.7
3.51516e+30,31290.8
3.51546e+30,31290
3.51576e+30,31289.1
3.51605e+30,31288.2
3.51635e+30,31287.3
3.51665e+30,31286.4
3.51695e+30,31285.5
3.51725e+30,31284.7
3.51755e+30,31283.8
3.51784e+30,31282.9
3.51814e+30,31282
3.51844e+30,31281.1
3.51874e+30,31280.2
3.51904e+30,31279.3
3.51934e+30,31278.5
3.51963e+30,31277.6
3.51993e+30,31276.7
3.52023e+30,31275.8
3.52053e+30,31274.9
3.52083e+30,31274
3.52113e+30,31273.2
3.52143e+30,31272.3
3.52172e+30,31271.4
3.52202e+30,31270.5
3.52232e+30,31269.6
3.52262e+30,31268.7
3.52292e+30,31267.9
3.52322e+30,31267
3.52351e+30,31266.1
3.52381e+30,31265.2
3.52411e+30,31264.3
3.52441e+30,31263.4
3.52471e+30,31262.6
3.52501e+30,31261.7
3.5253e+30,31260.8
3.5256e+30,31259.9
3.5259e+30,31259
3.5262e+30,31258.2
3.5265e+30,31257.3
3.5268e+30,31256.4
3.52709e+30,31255.5
3.52739e+30,31254.6
3.52769e+30,31253.8
3.52799e+30,31252.9
3.52829e+30,31252
3.52859e+30,31251.1
3.52888e+30,31250.2
3.52918e+30,31249.3
3.52948e+30,31248.5
3.52978e+30,31247.6
3.53008e+30,31246.7
3.53038e+30,31245.8
3.53067e+30,31244.9
3.53097e+30,31244.1
3.53127e+30,31243.2
3.53157e+30,31242.3
3.53187e+30,31241.4
3.53217e+30,31240.5
3.53246e+30,31239.7
3.53276e+30,31238.8
3.53306e+30,31237.9
3.53336e+30,31237
3.53366e+30,31236.2
3.53396e+30,31235.3
3.53425e+30,31234.4
3.53455e+30,31233.5
3.53485e+30,31232.6
3.53515e+30,31231.8
3.53545e+30,31230.9
3.53575e+30,31230
3.53604e+30,31229.1
3.53634e+30,31228.2
3.53664e+30,31227.4
3.53694e+30,31226.5
3.53724e+30,31225.6
3.53754e+30,31224.7
3.53783e+30,31223.9
3.53813e+30,31223
3.53843e+30,31222.1
3.53873e+30,31221.2
3.53903e+30,31220.3
3.53933e+30,31219.5
3.53962e+30,31218.6
3.53992e+30,31217.7
3.54022e+30,31216.8
3.54052e+30,31216
3.54082e+30,31215.1
3.54112e+30,31214.2
3.54141e+30,31213.3
3.54171e+30,31212.5
3.54201e+30,31211.6
3.54231e+30,31210.7
3.54261e+30,31209.8
3.54291e+30,31208.9
3.5432e+30,31208.1
3.5435e+30,31207.2
3.5438e+30,31206.3
3.5441e+30,31205.4
3.5444e+30,31204.6
3.5447e+30,31203.7
3.54499e+30,31202.8
3.54529e+30,31201.9
3.54559e+30,31201.1
3.54589e+30,31200.2
3.54619e+30,31199.3
3.54649e+30,31198.4
3.54678e+30,31197.6
3.54708e+30,31196.7
3.54738e+30,31195.8
3.54768e+30,31194.9
3.54798e+30,31194.1
3.54828e+30,31193.2
3.54857e+30,31192.3
3.54887e+30,31191.4
3.54917e+30,31190.6
3.54947e+30,31189.7
3.54977e+30,31188.8
3.55007e+30,31187.9
3.55036e+30,31187.1
3.55066e+30,31186.2
3.55096e+30,31185.3
3.55126e+30,31184.5
3.55156e+30,31183.6
3.55186e+30,31182.7
3.55216e+30,31181.8
3.55245e+30,31181
3.55275e+30,31180.1
3.55305e+30,31179.2
3.55335e+30,31178.3
3.55365e+30,31177.5
3.55395e+30,31176.6
3.55424e+30,31175.7
3.55454e+30,31174.9
3.55484e+30,31174
3.55514e+30,31173.1
3.55544e+30,31172.2
3.55574e+30,31171.4
3.55603e+30,31170.5
3.55633e+30,31169.6
3.55663e+30,31168.8
3.55693e+30,31167.9
3.55723e+30,31167
3.55753e+30,31166.1
3.55782e+30,31165.3
3.55812e+30,31164.4
3.55842e+30,31163.5
3.55872e+30,31162.7
3.55902e+30,31161.8
3.55932e+30,31160.9
3.55961e+30,31160
3.55991e+30,31159.2
3.56021e+30,31158.3
3.56051e+30,31157.4
3.56081e+30,31156.6
3.56111e+30,31155.7
3.5614e+30,31154.8
3.5617e+30,31153.9
3.562e+30,31153.1
3.5623e+30,31152.2
3.5626e+30,31151.3
3.5629e+30,31150.5
3.56319e+30,31149.6
3.56349e+30,31148.7
3.56379e+30,31147.9
3.56409e+30,31147
3.56439e+30,31146.1
3.56469e+30,31145.3
3.56498e+30,31144.4
3.56528e+30,31143.5
3.56558e+30,31142.6
3.56588e+30,31141.8
3.56618e+30,31140.9
3.56648e+30,31140
3.56677e+30,31139.2
3.56707e+30,31138.3
3.56737e+30,31137.4
3.56767e+30,31136.6
3.56797e+30,31135.7
3.56827e+30,31134.8
3.56856e+30,31134
3.56886e+30,31133.1
3.56916e+30,31132.2
3.56946e+30,31131.4
3.56976e+30,31130.5
3.57006e+30,31129.6
3.57035e+30,31128.8
3.57065e+30,31127.9
3.57095e+30,31127
3.57125e+30,31126.2
3.57155e+30,31125.3
3.57185e+30,31124.4
3.57214e+30,31123.6
3.57244e+30,31122.7
3.57274e+30,31121.8
3.57304e+30,31121
3.57334e+30,31120.1
3.57364e+30,31119.2
3.57393e+30,31118.4
3.57423e+30,31117.5
3.57453e+30,31116.6
3.57483e+30,31115.8
3.57513e+30,31114.9
3.57543e+30,31114
3.57572e+30,31113.2
3.57602e+30,31112.3
3.57632e+30,31111.4
3.57662e+30,31110.6
3.57692e+30,31109.7
3.57722e+30,31108.8
3.57751e+30,31108
3.57781e+30,31107.1
3.57811e+30,31106.3
3.57841e+30,31105.4
3.57871e+30,31104.5
3.57901e+30,31103.7
3.5793e+30,31102.8
3.5796e+30,31101.9
3.5799e+30,31101.1
3.5802e+30,31100.2
3.5805e+30,31099.3
3.5808e+30,31098.5
3.5811e+30,31097.6
3.58139e+30,31096.7
3.58169e+30,31095.9
3.58199e+30,31095
3.58229e+30,31094.2
3.58259e+30,31093.3
3.58289e+30,31092.4
3.58318e+30,31091.6
3.58348e+30,31090.7
3.58378e+30,31089.8
3.58408e+30,31089
3.58438e+30,31088.1
3.58468e+30,31087.3
3.58497e+30,31086.4
3.58527e+30,31085.5
3.58557e+30,31084.7
3.58587e+30,31083.8
3.58617e+30,31082.9
3.58647e+30,31082.1
3.58676e+30,31081.2
3.58706e+30,31080.4
3.58736e+30,31079.5
3.58766e+30,31078.6
3.58796e+30,31077.8
3.58826e+30,31076.9
3.58855e+30,31076.1
3.58885e+30,31075.2
3.58915e+30,31074.3
3.58945e+30,31073.5
3.58975e+30,31072.6
3.59005e+30,31071.7
3.59034e+30,31070.9
3.59064e+30,31070
3.59094e+30,31069.2
3.59124e+30,31068.3
3.59154e+30,31067.4
3.59184e+30,31066.6
3.59213e+30,31065.7
3.59243e+30,31064.9
3.59273e+30,31064
3.59303e+30,31063.1
3.59333e+30,31062.3
3.59363e+30,31061.4
3.59392e+30,31060.6
3.59422e+30,31059.7
3.59452e+30,31058.8
3.59482e+30,31058
3.59512e+30,31057.1
3.59542e+30,31056.3
3.59571e+30,31055.4
3.59601e+30,31054.6
3.59631e+30,31053.7
3.59661e+30,31052.8
3.59691e+30,31052
3.59721e+30,31051.1
3.5975e+30,31050.3
3.5978e+30,31049.4
3.5981e+30,31048.5
3.5984e+30,31047.7
3.5987e+30,31046.8
3.599e+30,31046
3.59929e+30,31045.1
3.59959e+30,31044.3
3.59989e+30,31043.4
3.60019e+30,31042.5
3.60049e+30,31041.7
3.60079e+30,31040.8
3.60108e+30,31040
3.60138e+30,31039.1
3.60168e+30,31038.2
3.60198e+30,31037.4
3.60228e+30,31036.5
3.60258e+30,31035.7
3.60287e+30,31034.8
3.60317e+30,31034
3.60347e+30,31033.1
3.60377e+30,31032.3
3.60407e+30,31031.4
3.60437e+30,31030.5
3.60466e+30,31029.7
3.60496e+30,31028.8
3.60526e+30,31028
3.60556e+30,31027.1
3.60586e+30,31026.3
3.60616e+30,31025.4
3.60645e+30,31024.5
3.60675e+30,31023.7
3.60705e+30,31022.8
3.60735e+30,31022
3.60765e+30,31021.1
3.60795e+30,31020.3
3.60824e+30,31019.4
3.60854e+30,31018.6
3.60884e+30,31017.7
3.60914e+30,31016.9
3.60944e+30,31016
3.60974e+30,31015.1
3.61003e+30,31014.3
3.61033e+30,31013.4
3.61063e+30,31012.6
3.61093e+30,31011.7
3.61123e+30,31010.9
3.61153e+30,31010
3.61183e+30,31009.2
3.61212e+30,31008.3
3.61242e+30,31007.5
3.61272e+30,31006.6
3.61302e+30,31005.8
3.61332e+30,31004.9
3.61362e+30,31004
3.61391e+30,31003.2
3.61421e+30,31002.3
3.61451e+30,31001.5
3.61481e+30,31000.6
3.61511e+30,30999.8
3.61541e+30,30998.9
3.6157e+30,30998.1
3.616e+30,30997.2
3.6163e+30,30996.4
3.6166e+30,30995.5
3.6169e+30,30994.7
3.6172e+30,30993.8
3.61749e+30,30993
3.61779e+30,30992.1
3.61809e+30,30991.3
3.61839e+30,30990.4
3.61869e+30,30989.6
3.61899e+30,30988.7
3.61928e+30,30987.8
3.61958e+30,30987
3.61988e+30,30986.1
3.62018e+30,30985.3
3.62048e+30,30984.4
3.62078e+30,30983.6
3.62107e+30,30982.7
3.62137e+30,30981.9
3.62167e+30,30981
3.62197e+30,30980.2
3.62227e+30,30979.3
3.62257e+30,30978.5
3.62286e+30,30977.6
3.62316e+30,30976.8
3.62346e+30,30975.9
3.62376e+30,30975.1
3.62406e+30,30974.2
3.62436e+30,30973.4
3.62465e+30,30972.5
3.62495e+30,30971.7
3.62525e+30,30970.8
3.62555e+30,30970
3.62585e+30,30969.1
3.62615e+30,30968.3
3.62644e+30,30967.4
3.62674e+30,30966.6
3.62704e+30,30965.7
3.62734e+30,30964.9
3.62764e+30,30964
3.62794e+30,30963.2
3.62823e+30,30962.3
3.62853e+30,30961.5
3.62883e+30,30960.6
3.62913e+30,30959.8
3.62943e+30,30959
3.62973e+30,30958.1
3.63002e+30,30957.3
3.63032e+30,30956.4
3.63062e+30,30955.6
3.63092e+30,30954.7
3.63122e+30,30953.9
3.63152e+30,30953
3.63181e+30,30952.2
3.63211e+30,30951.3
3.63241e+30,30950.5
3.63271e+30,30949.6
3.63301e+30,30948.8
3.63331e+30,30947.9
3.6336e+30,30947.1
3.6339e+30,30946.2
3.6342e+30,30945.4
3.6345e+30,30944.5
3.6348e+30,30943.7
3.6351e+30,30942.9
